192.168.0.177 [01/Sep/2022:17:02:39 +0900] PUBLISH "hls" "" "" - 9398017 545 "" "FMLE/3.0 (compatible; Lavf57.56" (46s)
192.168.0.177 [01/Sep/2022:17:04:29 +0900] PUBLISH "hls" "" "" - 14782033 561 "" "FMLE/3.0 (compatible; Lavf57.56" (1m 19s)
127.0.0.1 - - [01/Sep/2022:17:37:45 +0900] "GET /hls/.m3u8 HTTP/1.1" 304 0 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:45 +0900] "GET /hls/-99.ts HTTP/1.1" 404 555 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:46 +0900] "GET /hls/.m3u8 HTTP/1.1" 304 0 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:46 +0900] "GET /hls/-99.ts HTTP/1.1" 404 555 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:47 +0900] "GET /hls/.m3u8 HTTP/1.1" 304 0 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:47 +0900] "GET /hls/-99.ts HTTP/1.1" 404 555 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:48 +0900] "GET /hls/.m3u8 HTTP/1.1" 304 0 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:48 +0900] "GET /hls/-99.ts HTTP/1.1" 404 555 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:49 +0900] "GET /hls/.m3u8 HTTP/1.1" 304 0 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:49 +0900] "GET /hls/-99.ts HTTP/1.1" 404 555 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:50 +0900] "GET /hls/.m3u8 HTTP/1.1" 304 0 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:50 +0900] "GET /hls/-99.ts HTTP/1.1" 404 555 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:51 +0900] "GET /hls/.m3u8 HTTP/1.1" 304 0 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:51 +0900] "GET /hls/-99.ts HTTP/1.1" 404 555 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:52 +0900] "GET /hls/.m3u8 HTTP/1.1" 304 0 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:37:52 +0900] "GET /hls/-99.ts HTTP/1.1" 404 555 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
