2022/09/01 17:07:47 [notice] 29000#28084: signal process started
2022/09/01 17:40:22 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:24 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:26 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:28 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:30 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:32 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:34 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:36 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:38 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:40 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:42 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:44 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
